query,function,identifier,url,score
hash set for counting distinct elements,"@Override
    public MessageAction editMessageFormat(String format, Object... args)
    {
        Checks.notBlank(format, ""Format String"");
        return editMessage(new MessageBuilder().appendFormat(format, args).build());
    }",ReceivedMessage.editMessageFormat,https://github.com/DV8FromTheWorld/JDA/blob/8ecbbe354d03f6bf448411bba573d0d4c268b560/src/main/java/net/dv8tion/jda/core/entities/impl/ReceivedMessage.java#L731-L736,1.4547256
hash set for counting distinct elements,"@Nonnull
  public static IGlobalScope getGlobalScope ()
  {
    final IGlobalScope aGlobalScope = getGlobalScopeOrNull ();
    if (aGlobalScope == null)
      throw new IllegalStateException (""No global scope object has been set!"");
    return aGlobalScope;
  }",ScopeManager.getGlobalScope,https://github.com/phax/ph-commons/blob/d28c03565f44a0b804d96028d0969f9bb38c4313/ph-scopes/src/main/java/com/helger/scope/mgr/ScopeManager.java#L153-L160,1.4542596
hash set for counting distinct elements,"protected E getResponse(final ApiAuth auth) throws ApiException {
        return getResponse(new ApiRequest(path, page, version, auth));
    }",AbstractApiParser.getResponse,https://github.com/ZyorTaelon/eveapi/blob/26f114210c337770c95971e60a48baf3d043e306/src/main/java/com/beimin/eveapi/parser/shared/AbstractApiParser.java#L37-L39,1.4540079
how to get database table name,"@Override
  public CompilerSettingsParameters makeDefaultParameters( Experiment experiment )
  {
    CompilerSettingsParameters params = new CompilerSettingsParameters();
    params.setSourceBased( true );
    params.setOuputPath( ""classes"" );
    return params;
  }",CompilerSettings.makeDefaultParameters,https://github.com/gosu-lang/gosu-lang/blob/d6e9261b137ce66fef3726cabe7826d4a1f946b7/gosu-lab/src/main/java/editor/settings/CompilerSettings.java#L22-L29,1.4097482
how to get database table name,"protected JobInfo.Builder createBuilderOneOff(JobInfo.Builder builder, long startMs, long endMs) {
        return builder.setMinimumLatency(startMs).setOverrideDeadline(endMs);
    }",JobProxy21.createBuilderOneOff,https://github.com/evernote/android-job/blob/5ae3d776ad9d80b5b7f60ae3e382d44d0d193faf/library/src/main/java/com/evernote/android/job/v21/JobProxy21.java#L167-L169,1.4049766
how to get database table name,"@Override
    public Iterator<RequestParameterT> iterator() {
        Collection<RequestParameterT> parametersIterable =
                Collections.unmodifiableCollection(this.parameters);

        return parametersIterable.iterator();
    }",RequestParameterCollection.iterator,https://github.com/keenlabs/KeenClient-Java/blob/2ea021547b5338257c951a2596bd49749038d018/query/src/main/java/io/keen/client/java/RequestParameterCollection.java#L43-L49,1.4045825
how to get database table name,"private CacheQuery<?> createCacheQuery() {
      // query is created first time only
      if (cacheQuery == null) {
         validateNamedParameters();
         cacheQuery = queryEngine.buildLuceneQuery(parsingResult, namedParameters, startOffset, maxResults, queryMode);
      }
      return cacheQuery;
   }",EmbeddedLuceneQuery.createCacheQuery,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/query/src/main/java/org/infinispan/query/dsl/embedded/impl/EmbeddedLuceneQuery.java#L68-L75,1.4036629
how to get database table name,"private InternalQueryCache createUnderlyingQueryCache(QueryCacheConfig queryCacheConfig,
                                                          QueryCacheRequest request,
                                                          String cacheId) {
        SubscriberContext subscriberContext = context.getSubscriberContext();
        QueryCacheFactory queryCacheFactory = subscriberContext.getQueryCacheFactory();
        request.withQueryCacheConfig(queryCacheConfig);
        return queryCacheFactory.create(request, cacheId);
    }",AbstractQueryCacheEndToEndConstructor.createUnderlyingQueryCache,https://github.com/hazelcast/hazelcast/blob/8c4bc10515dbbfb41a33e0302c0caedf3cda1baf/hazelcast/src/main/java/com/hazelcast/map/impl/querycache/subscriber/AbstractQueryCacheEndToEndConstructor.java#L106-L113,1.4024472
how to get database table name,"public ApiResponse<Void> logoutRedirectWithHttpInfo(String redirectUri) throws ApiException {
        com.squareup.okhttp.Call call = logoutRedirectValidateBeforeCall(redirectUri, null, null);
        return apiClient.execute(call);
    }",SessionApi.logoutRedirectWithHttpInfo,https://github.com/GenesysPureEngage/workspace-client-java/blob/509fdd9e89b9359d012f9a72be95037a3cef53e6/src/main/java/com/genesys/internal/workspace/api/SessionApi.java#L1483-L1486,1.4012883
how to get database table name,"public static final CloudSchedulerSettings create(CloudSchedulerStubSettings stub)
      throws IOException {
    return new CloudSchedulerSettings.Builder(stub.toBuilder()).build();
  }",CloudSchedulerSettings.create,https://github.com/googleapis/google-cloud-java/blob/d2f0bc64a53049040fe9c9d338b12fab3dd1ad6a/google-cloud-clients/google-cloud-scheduler/src/main/java/com/google/cloud/scheduler/v1beta1/CloudSchedulerSettings.java#L108-L111,1.4007484
how to get database table name,"protected void addAdditionalParams(HashMap<String, String> params,
			ArrayList<Param> extractedParams) {
		for (String key : params.keySet()) {
			if (!ParamEnum.from(key)) {
				extractedParams.add(new Param(key, params.get(key)));
			}
		}
	}",BaseServerResource.addAdditionalParams,https://github.com/alrocar/POIProxy/blob/e1dabe738a862478b2580e90d5fc4209a2997868/es.alrocar.poiproxy/src/main/java/es/alrocar/poiproxy/servlet/BaseServerResource.java#L79-L86,1.4006525
how to get database table name,"public static NestedCallToAction create(@NonNull String title, @NonNull List<CallToAction> callToActions) {
        return new NestedCallToAction(title, callToActions);
    }",NestedCallToAction.create,https://github.com/messenger4j/messenger4j/blob/b45d3dad035e683fcec749c463b645e5567fcf72/src/main/java/com/github/messenger4j/messengerprofile/persistentmenu/action/NestedCallToAction.java#L19-L21,1.4004911
how to get database table name,"public synchronized static ComplexQueryConcept createComplexQueryConcept(JCas jcas,
          List<String> namedEntityTypes, TypeConstants.ConceptType conceptType,
          QueryOperator operator, QueryConcept... operatorArgs) {
    return createComplexQueryConcept(jcas, namedEntityTypes, conceptType, operator,
            Arrays.asList(operatorArgs));
  }",TypeFactory.createComplexQueryConcept,https://github.com/oaqa/baseqa/blob/6ea632d8e51e3e617d4876fc1185c49be0ad7eb8/src/main/java/edu/cmu/lti/oaqa/util/TypeFactory.java#L323-L328,1.400487
deserialize json,"public void deleteProperty(String productCode, String attributeFQN) throws Exception
	{
		MozuClient client = com.mozu.api.clients.commerce.catalog.admin.products.ProductPropertyClient.deletePropertyClient(_dataViewMode,  productCode,  attributeFQN);
		client.setContext(_apiContext);
		client.executeRequest();
		client.cleanupHttpConnection();

	}",ProductPropertyResource.deleteProperty,https://github.com/Mozu/mozu-java/blob/5beadde73601a859f845e3e2fc1077b39c8bea83/mozu-java-core/src/main/java/com/mozu/api/resources/commerce/catalog/admin/products/ProductPropertyResource.java#L364-L371,1.3376257
deserialize json,"@Override
  protected void addImpliedArgs(final CCTask task, final boolean debug, final LinkType linkType,
      final Vector<String> args) {
    args.addElement(""/nologo"");
  }",CompaqVisualFortranLibrarian.addImpliedArgs,https://github.com/maven-nar/nar-maven-plugin/blob/3c622e2024296b4203431bbae3bde290a01dac00/src/main/java/com/github/maven_nar/cpptasks/compaq/CompaqVisualFortranLibrarian.java#L51-L55,1.3306507
deserialize json,"public void deleteOrderHandlingFeeRule(String profilecode, String id) throws Exception
	{
		MozuClient client = com.mozu.api.clients.commerce.shipping.admin.profiles.OrderHandlingFeeRulesClient.deleteOrderHandlingFeeRuleClient( profilecode,  id);
		client.setContext(_apiContext);
		client.executeRequest();
		client.cleanupHttpConnection();

	}",OrderHandlingFeeRulesResource.deleteOrderHandlingFeeRule,https://github.com/Mozu/mozu-java/blob/5beadde73601a859f845e3e2fc1077b39c8bea83/mozu-javaasync-core/src/main/java/com/mozu/api/resources/commerce/shipping/admin/profiles/OrderHandlingFeeRulesResource.java#L374-L381,1.3302681
deserialize json,"@Override
    @SuppressWarnings(""unchecked"")
    /**
     * override to support ordering of returned keys.
     */
    public Iterator<String> getKeys() {

        final Iterator tempKeysIter = super.getKeys();
        final List<String> keys = sortKeys(tempKeysIter);

        return keys.iterator();
    }",FoundationCompositeConfiguration.getKeys,https://github.com/foundation-runtime/configuration/blob/c5bd171a2cca0dc1c8d568f987843ca47c6d1eed/configuration-lib/src/main/java/com/cisco/oss/foundation/configuration/FoundationCompositeConfiguration.java#L47-L58,1.327821
deserialize json,"private boolean checkForContentType(ODataRequestContext oDataRequestContext, MediaType expected) {
        MediaType requestContentType = oDataRequestContext.getRequest().getContentType();
        return requestContentType != null && requestContentType.matches(expected);
    }",AbstractRenderer.checkForContentType,https://github.com/sdl/odata/blob/eb747d73e9af0f4e59a25b82ed656e526a7e2189/odata_renderer/src/main/java/com/sdl/odata/renderer/AbstractRenderer.java#L184-L187,1.3266441
deserialize json,"private Intent registerBatteryUpdates(Context context) {
    IntentFilter filter = new IntentFilter(Intent.ACTION_BATTERY_CHANGED);
    return context.registerReceiver(null, filter);
  }",BatteryMonitor.registerBatteryUpdates,https://github.com/mapbox/mapbox-navigation-android/blob/375a89c017d360b9defc2c90d0c03468165162ec/libandroid-navigation/src/main/java/com/mapbox/services/android/navigation/v5/navigation/BatteryMonitor.java#L48-L51,1.3264709
deserialize json,"@Override
	protected boolean bufferContentType(final String contentType, final String mimeType, final String encoding) {
		return decoraManager.decorateContentType(contentType, mimeType, encoding);
	}",DecoraResponseWrapper.bufferContentType,https://github.com/oblac/jodd/blob/85ad7f813ec0e07ecd27042aeb47ff2047631fa5/jodd-decora/src/main/java/jodd/decora/DecoraResponseWrapper.java#L55-L58,1.3263319
deserialize json,"private void setAerospikeEqualsFilter(Filter filter) {

        equalsFilter(new Tuple2<String, Object>(filter.getField(), filter.getValue()));
    }",AerospikeDeepJobConfig.setAerospikeEqualsFilter,https://github.com/Stratio/deep-spark/blob/b9621c9b7a6d996f80fce1d073d696a157bed095/deep-aerospike/src/main/java/com/stratio/deep/aerospike/config/AerospikeDeepJobConfig.java#L369-L372,1.325642
deserialize json,"public static AssertionError argumentsAreDifferent(String wanted, String actual, Location actualLocation) {
        String message = join(""Argument(s) are different! Wanted:"",
                              wanted,
                              new LocationImpl(),
                              ""Actual invocation has different arguments:"",
                              actual,
                              actualLocation,
                              """"
        );

        return ExceptionFactory.createArgumentsAreDifferentException(message, wanted, actual);
    }",Reporter.argumentsAreDifferent,https://github.com/mockito/mockito/blob/c5e2b80af76e3192cae7c9550b70c4d1ab312034/src/main/java/org/mockito/internal/exceptions/Reporter.java#L302-L313,1.3254781
deserialize json,"public static MozuClient<com.mozu.api.contracts.content.PropertyType> getPropertyTypeClient(com.mozu.api.DataViewMode dataViewMode, String propertyTypeName) throws Exception
	{
		return getPropertyTypeClient(dataViewMode,  propertyTypeName,  null);
	}",PropertyTypeClient.getPropertyTypeClient,https://github.com/Mozu/mozu-java/blob/5beadde73601a859f845e3e2fc1077b39c8bea83/mozu-java-core/src/main/java/com/mozu/api/clients/content/PropertyTypeClient.java#L81-L84,1.3253126
find int in string,"@Before(EXECUTION_ALERT_ACCEPT)
    public void beforeAlertAccept(JoinPoint joinPoint) throws Throwable {
        try {
            listener.beforeAlertAccept(driver, castTarget(joinPoint));
            listener.beforeAlertAccept(driver);
        } catch (Throwable t) {
            throw getRootCause(t);
        }
    }",DefaultAspect.beforeAlertAccept,https://github.com/appium/java-client/blob/5a17759b05d6fda8ef425b3ab6e766c73ed2e8df/src/main/java/io/appium/java_client/events/DefaultAspect.java#L355-L363,1.507722
find int in string,"public void createSearchBox(String ebene)
  {
    SearchBox sb = new SearchBox(ebene, sq, this);
    this.sboxes.add(sb);
    v.addComponent(sb);
  }",VerticalNode.createSearchBox,https://github.com/korpling/ANNIS/blob/152a2e34832e015f73ac8ce8a7d4c32641641324/annis-gui/src/main/java/annis/gui/flatquerybuilder/VerticalNode.java#L95-L100,1.5032744
find int in string,"public CareTeam setStatus(CareTeamStatus value) { 
      if (value == null)
        this.status = null;
      else {
        if (this.status == null)
          this.status = new Enumeration<CareTeamStatus>(new CareTeamStatusEnumFactory());
        this.status.setValue(value);
      }
      return this;
    }",CareTeam.setStatus,https://github.com/jamesagnew/hapi-fhir/blob/150a84d52fe691b7f48fcb28247c4bddb7aec352/hapi-fhir-structures-r4/src/main/java/org/hl7/fhir/r4/model/CareTeam.java#L774-L783,1.5013564
find int in string,"public void finer(String message, Object param)
    {
        log(Level.FINER, message, param);
    }",MyfacesLogger.finer,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.jsf.2.2/src/org/apache/myfaces/logging/MyfacesLogger.java#L1663-L1666,1.5000179
find int in string,"public void setImageSpan(
      Context context,
      DraweeHierarchy draweeHierarchy,
      DraweeController draweeController,
      int index,
      final int drawableWidthPx,
      final int drawableHeightPx,
      boolean enableResizing,
      @BetterImageSpan.BetterImageSpanAlignment int verticalAlignment) {
    setImageSpan(
        context,
        draweeHierarchy,
        draweeController,
        index,
        index,
        drawableWidthPx,
        drawableHeightPx,
        enableResizing,
        verticalAlignment);
  }",DraweeSpanStringBuilder.setImageSpan,https://github.com/facebook/fresco/blob/0b85879d51c5036d5e46e627a6651afefc0b971a/drawee-span/src/main/java/com/facebook/drawee/span/DraweeSpanStringBuilder.java#L121-L140,1.4988118
find int in string,"public void complete() throws CompletionFailure {
        if (completer != null) {
            Completer c = completer;
            completer = null;
            c.complete(this);
        }
    }",Symbol.complete,https://github.com/wmdietl/jsr308-langtools/blob/8812d28c20f4de070a0dd6de1b45602431379834/src/share/classes/com/sun/tools/javac/code/Symbol.java#L570-L576,1.4987267
find int in string,"public static int indexOf(String ele, String[] arr)
    {
        if ( arr == null ) {
            return -1;
        }
        
        for ( int i = 0; i < arr.length; i++ ) {
            if ( arr[i].equals(ele) ) {
                return i;
            }
        }
        
        return -1;
    }",ArrayUtil.indexOf,https://github.com/lionsoul2014/jcseg/blob/7c8a912e3bbcaf4f8de701180b9c24e2e444a94b/jcseg-core/src/main/java/org/lionsoul/jcseg/util/ArrayUtil.java#L42-L55,1.4983073
